id,newid,infiniumid,chr,start,stop,pval,qval,mdiff,gene,gene-distance,gene-strand,feature-type,gene-type,in-promoter,in-exon,in-intron
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391000,CpG005653,,X,12938573,12938573,4.70668442882032e-15,4.41074251376429e-11,-35.7894736842105,Usp9x,822,+,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391001,CpG007403,,X,12938579,12938579,0.000120724221692119,0.0309437727372863,-27.5931746744499,Usp9x,828,+,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391002,CpG010061,,X,12938676,12938676,0.000137213157820373,0.0344801189452983,-16.2393162393162,Usp9x,925,+,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391004,CpG007025,,X,12938694,12938694,2.47237825523006e-08,1.96268243188594e-05,-20.5555555555556,Usp9x,943,+,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391005,CpG007404,,X,12939227,12939227,4.70802051150025e-09,4.79819040036592e-06,-26.056338028169,Usp9x,1476,+,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391006,CpG007405,,X,12939246,12939246,7.13215620526806e-07,0.000353319544585234,-19.3661971830986,Usp9x,1495,+,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391007,CpG007406,,X,12939255,12939255,2.07341262008779e-11,4.45054491257214e-08,-30.994623655914,Usp9x,1504,+,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391008,CpG007407,,X,12939265,12939265,5.55310848739988e-07,0.0002861161249144,-18.3544303797468,Usp9x,1514,+,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391027,CpG007408,,X,13712457,13712457,2.92001159836042e-08,2.27571639675465e-05,-36.9565217391304,Cask,-131,-,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391028,CpG007409,cg47474042_BC21,X,13712469,13712469,7.22047684857082e-09,6.70109878452371e-06,-22.3300970873786,Cask,-143,-,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391029,CpG007410,,X,13712483,13712483,1.71331243263179e-06,0.000758398250742125,-35.233918128655,Cask,-157,-,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391084,CpG010062,,X,19926137,19926137,6.61981275077547e-06,0.00248143167230122,-32.5169788022227,Chst7,340,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391085,CpG007028,,X,19926144,19926144,2.358987583856e-05,0.00752800067887241,-22.1238938053097,Chst7,347,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391087,CpG010063,,X,19926165,19926165,6.05181798330143e-06,0.00229766033238185,-25,Chst7,368,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391088,CpG010064,,X,19926176,19926176,1.20970914330594e-07,7.68256193237686e-05,-32.7433628318584,Chst7,379,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391089,CpG007415,,X,19926289,19926289,9.14134249218787e-12,2.20898790409063e-08,-32.1917808219178,Chst7,492,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391090,CpG007416,,X,19926302,19926302,6.28164609224124e-11,1.18310633179148e-07,-33.460918614021,Chst7,505,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391091,CpG007417,,X,19926322,19926322,4.28506000780514e-15,4.11601925988361e-11,-40.2237900507797,Chst7,525,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391092,CpG007418,cg47496966_TC11,X,19926326,19926326,3.02148758543469e-06,0.00125098850590427,-24.21875,Chst7,529,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391093,CpG005656,,X,19926341,19926341,2.32356983526751e-09,2.61807348467621e-06,-36.71875,Chst7,544,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391094,CpG007419,,X,20157901,20157901,0.000194648513351399,0.0460743054470073,-12.5,Slc9a7,109,-,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391095,CpG010065,,X,20157903,20157903,0.000200797739812805,0.0470717503737498,-12.4444444444444,Slc9a7,107,-,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391096,CpG007420,,X,20157906,20157906,6.65870185133854e-08,4.63479973189123e-05,-24.6636771300448,Slc9a7,104,-,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391097,CpG007421,,X,20157908,20157908,4.7546599988434e-05,0.0137770560027504,-14.7321428571429,Slc9a7,102,-,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391098,CpG010066,,X,20157929,20157929,3.76964499366055e-05,0.0113776489626022,-28.1376518218624,Slc9a7,81,-,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391103,CpG007422,,X,20483391,20483391,1.23596230211487e-09,1.49805046536159e-06,-25.8333333333333,Rbm10,-351,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391104,CpG007423,,X,20483417,20483417,4.92222008646414e-09,4.96382582413129e-06,-24.1666666666667,Rbm10,-325,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391105,CpG007424,,X,20483421,20483421,1.05049937493226e-05,0.00372003085102479,-14.5833333333333,Rbm10,-321,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391106,CpG007425,,X,20483423,20483423,5.23426659832481e-08,3.75207517093368e-05,-21.25,Rbm10,-319,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391107,CpG007426,,X,20483431,20483431,3.307967173193e-08,2.53690349482168e-05,-39.4230769230769,Rbm10,-311,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391109,CpG010067,,X,20554979,20554979,8.32480391919259e-07,0.000402334584381631,-29.6,Cdk16,324,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391110,CpG007428,,X,20554984,20554984,5.57375527289628e-08,3.96583478606914e-05,-18.1481481481481,Cdk16,329,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391111,CpG007429,,X,20554987,20554987,6.45127610915556e-06,0.00242061742095506,-15.811379044023,Cdk16,332,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391112,CpG007430,,X,20554996,20554996,4.38329703294965e-07,0.000233910052556619,-15.8671586715867,Cdk16,341,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391113,CpG007431,,X,20555002,20555002,2.98540286201357e-08,2.31727847402859e-05,-18.8191881918819,Cdk16,347,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391114,CpG007432,,X,20555004,20555004,1.20186671133266e-05,0.00418606625224732,-15.0733716639492,Cdk16,349,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391115,CpG007433,,X,20555007,20555007,5.220325453159e-08,3.74921563477115e-05,-24.0963855421687,Cdk16,352,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391117,CpG010068,,X,20555015,20555015,5.24353904291563e-07,0.000272253372229174,-22.9972586049345,Cdk16,360,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391118,CpG010069,,X,20555031,20555031,6.86125202837521e-05,0.0190479289963385,-16.0584830947304,Cdk16,376,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391121,CpG009858,,X,20555044,20555044,2.06030965811859e-07,0.000121248026045302,-34.1066003866335,Cdk16,389,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391124,CpG007434,,X,20665004,20665004,1.6886581021047e-10,2.71471541239553e-07,-44.3478260869565,Araf,953,+,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391125,CpG005659,,X,20665032,20665032,3.32376444997251e-11,6.65134524880449e-08,-38.0995475113122,Araf,981,+,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391127,CpG007436,,X,20714882,20714882,2.32906463259343e-08,1.87604669140627e-05,-24.1042345276873,Araf,56,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391128,CpG007437,,X,20714894,20714894,1.28258487941253e-07,7.98695859580244e-05,-21.8241042345277,Araf,68,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391129,CpG007438,,X,20714900,20714900,4.54221247204597e-08,3.36913309006088e-05,-26.9372885766328,Araf,74,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391179,CpG006474,,X,29599788,29599788,4.86838628584635e-05,0.0140747448581696,-28.5923753665689,Gm3657,-48032,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391243,CpG005660,,X,35152196,35152196,1.49013491394244e-09,1.78361468526174e-06,-35.1048951048951,Dock11,-289,+,mRNA,gene,Yes,No,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391244,CpG008499,,X,35152220,35152220,2.09380228555846e-10,3.31062413944685e-07,-33.8461538461538,Dock11,-265,+,mRNA,gene,Yes,No,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391245,CpG005661,,X,35152224,35152224,1.67354983459617e-08,1.38879498521169e-05,-27.6923076923077,Dock11,-261,+,mRNA,gene,Yes,No,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391246,CpG007032,,X,35152231,35152231,9.07150816097356e-08,6.05114407816331e-05,-40.7792737658099,Dock11,-254,+,mRNA,gene,Yes,No,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391247,CpG007439,,X,35153044,35153044,7.79668350195245e-05,0.0213213187122222,-19.0661478599222,Dock11,561,+,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391248,CpG007440,,X,35153070,35153070,4.29397640171079e-05,0.0127007972661492,-20.3125,Dock11,587,+,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391250,CpG010070,,X,35375760,35375760,5.07723334768478e-05,0.0145797974938774,-18.0769230769231,Il13ra1,-3,+,mRNA,gene,Yes,No,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391251,CpG008500,,X,35375762,35375762,6.5630595016362e-07,0.000329333045524833,-30.5963105963106,Il13ra1,0,+,mRNA,gene,Yes,No,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391252,CpG008501,,X,35375765,35375765,8.00299974194358e-06,0.00293688271115255,-21.5384615384615,Il13ra1,4,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391253,CpG007441,,X,35375769,35375769,0.000203777977006483,0.0476588396788859,-22.6353249672223,Il13ra1,8,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391254,CpG005662,,X,35592318,35592318,6.56573875460286e-07,0.000329333045524833,-36.8852459016393,Lonrf3,314,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391255,CpG007442,,X,35592330,35592330,1.19045106583614e-10,2.02387455588356e-07,-33.1914893617021,Lonrf3,326,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391256,CpG007443,,X,35592334,35592334,8.5821728884376e-11,1.49883925826508e-07,-33.6170212765957,Lonrf3,330,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391257,CpG007444,,X,35592349,35592349,1.3342323842089e-08,1.14428431502234e-05,-26.8085106382979,Lonrf3,345,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391258,CpG005663,,X,35592948,35592948,7.40809728001896e-07,0.000363982417422741,-27.810650887574,Lonrf3,81,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391259,CpG007445,,X,35592955,35592955,1.94823736281821e-08,1.59266520234989e-05,-21.1449864498645,Lonrf3,88,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391260,CpG007446,,X,35592957,35592957,2.12750199033544e-09,2.43282673146739e-06,-20.4268292682927,Lonrf3,90,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391261,CpG005664,,X,35592959,35592959,1.49449602400828e-13,7.55547291658996e-10,-29.5731707317073,Lonrf3,92,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391262,CpG007033,,X,35592963,35592963,9.70961078658606e-11,1.68046444589259e-07,-23.4756097560976,Lonrf3,96,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391263,CpG007447,,X,35592966,35592966,4.05977770451022e-13,1.67725767202196e-09,-28.6585365853659,Lonrf3,99,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391264,CpG005665,,X,35592974,35592974,1.51809246264265e-08,1.274772747218e-05,-36.9103773584906,Lonrf3,107,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391272,CpG007448,,X,36007439,36007439,5.1577269407009e-07,0.000268887949739137,-19.229721632075,Slc25a43,77,+,transcript,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391273,CpG007034,,X,36007452,36007452,1.23484919498396e-07,7.76520980346688e-05,-22.7011494252874,Slc25a43,90,+,transcript,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391276,CpG007450,,X,36059628,36059628,7.61234179712004e-12,1.92422199042423e-08,-25.3112033195021,Slc25a5,323,+,lnc_RNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391278,CpG005668,,X,36059753,36059753,1.34689165899241e-14,1.0361919697181e-10,-43.010752688172,Slc25a5,448,+,lnc_RNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391279,CpG010071,,X,36059772,36059772,0.000119413578178548,0.0306897252753584,-25.7017543859649,Slc25a5,467,+,lnc_RNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391280,CpG010072,,X,36071685,36071685,4.80068633356272e-08,3.52007993360997e-05,-40.1639344262295,Gm14549,-6739,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391281,CpG007452,,X,36071691,36071691,7.5872556047475e-09,6.99083644414541e-06,-26.7857142857143,Gm14549,-6733,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391282,CpG007035,,X,36071700,36071700,9.65714097416971e-11,1.67894619669911e-07,-32.5,Gm14549,-6724,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391283,CpG007453,,X,36071709,36071709,7.58725560474744e-09,6.99083644414541e-06,-26.7857142857143,Gm14549,-6715,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391284,CpG007454,,X,36138004,36138004,2.3756733022601e-06,0.00101083308532212,-22.2929936305732,Ube2a,7,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391286,CpG007455,,X,36138015,36138015,4.64112160657093e-05,0.0135582953451001,-11.3432835820896,Ube2a,6,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391287,CpG007456,,X,36138022,36138022,3.79588890026437e-07,0.000205706369346068,-17.3134328358209,Ube2a,13,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391289,CpG007458,,X,36138042,36138042,8.34608128382998e-07,0.00040235070822415,-30.4347826086957,Ube2a,33,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391290,CpG007459,,X,36138051,36138051,8.34608128382999e-07,0.00040235070822415,-30.4347826086957,Ube2a,42,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391292,CpG007460,,X,36138062,36138062,3.70826371042589e-06,0.00149820270073002,-27.3291925465839,Ube2a,53,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391293,CpG007461,,X,36138071,36138071,1.33337977949501e-08,1.14428431502234e-05,-38.5093167701863,Ube2a,62,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391295,CpG007462,,X,36138266,36138266,1.10085315659264e-06,0.000513313471133282,-28.75,Ube2a,-40,+,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391296,CpG007463,,X,36138273,36138273,1.10085315659264e-06,0.000513313471133282,-28.75,Ube2a,-33,+,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391297,CpG007464,,X,36138278,36138278,2.24569777909933e-07,0.000130536009297619,-31.875,Ube2a,-28,+,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391302,CpG005669,,X,36347619,36347619,6.47413104413293e-10,8.69752997399859e-07,-37.8281008749357,Snora69,-925,-,snoRNA,ncRNA_gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391303,CpG007037,,X,36390763,36390763,2.3572650308131e-07,0.000135992408652119,-31.9634313055366,Nkap,317,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391304,CpG007466,,X,36390769,36390769,8.06301766809214e-10,1.03650893423772e-06,-21.0526315789474,Nkap,323,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391305,CpG007467,,X,36390773,36390773,1.7285672565954e-09,2.02485029585815e-06,-20.3007518796992,Nkap,327,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391306,CpG007468,,X,36390775,36390775,6.18339374060981e-07,0.00031425745418659,-14.3396226415094,Nkap,329,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391307,CpG007469,,X,36390787,36390787,5.02093765843249e-08,3.64678062262254e-05,-16.9172932330827,Nkap,341,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391308,CpG007038,,X,36390792,36390792,1.8929886048679e-13,9.09156177764638e-10,-28.9473684210526,Nkap,346,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391313,CpG010073,,X,36454821,36454821,8.25684708061838e-07,0.000400561810407513,-17.8832116788321,Ndufa1,-6,-,mRNA,gene,Yes,No,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391314,CpG010074,,X,36454823,36454823,2.79926473441508e-08,2.19945760460127e-05,-22.1818181818182,Ndufa1,-8,-,mRNA,gene,Yes,No,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391315,CpG010075,,X,36454832,36454832,8.91590575602709e-08,5.96807205969542e-05,-20.7272727272727,Ndufa1,-17,-,mRNA,gene,Yes,No,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391316,CpG010076,,X,36454840,36454840,6.43859466101838e-14,3.990064140791e-10,-37.0909090909091,Ndufa1,-25,-,mRNA,gene,Yes,No,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391317,CpG010077,,X,36454844,36454844,9.08945215617536e-14,5.06138179567372e-10,-36.7272727272727,Ndufa1,-29,-,mRNA,gene,Yes,No,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391318,CpG010078,,X,36454850,36454850,3.04978375188037e-06,0.00126134477870056,-22.2007722007722,Ndufa1,-35,-,mRNA,gene,Yes,No,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391321,CpG010079,,X,36454895,36454895,4.37015283940769e-06,0.00173460961817183,-27.2,Rnf113a1,-3,+,mRNA,gene,Yes,No,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391322,CpG010080,,X,36454899,36454899,2.71384608169608e-05,0.00847966612097078,-23.2,Rnf113a1,3,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391324,CpG010081,cg47556026_TC21,X,36454913,36454913,2.06319375421401e-06,0.000888700944012838,-28.8,Rnf113a1,17,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391325,CpG010082,,X,36455164,36455164,2.48367400795249e-07,0.000142005707779499,-37.0771046420142,Rnf113a1,268,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391326,CpG010083,cg47556145_TC11,X,36455207,36455207,2.622653914293e-05,0.00824958851304546,-22.4,Rnf113a1,311,+,mRNA,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391340,CpG007471,,X,37268790,37268790,3.49850754034204e-08,2.67236214191038e-05,-40.3702680298425,Zfp36l1-ps,-815,+,pseudogenic_transcript,pseudogene,Yes,No,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391341,CpG007472,,X,37268800,37268800,4.10181513068967e-05,0.0122360347358308,-27.6039493811709,Zfp36l1-ps,-805,+,pseudogenic_transcript,pseudogene,Yes,No,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391342,CpG007473,,X,37278966,37278966,5.0682234795893e-06,0.00198300929640097,-28.2608695652174,Zbtb33,257,+,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391343,CpG007474,,X,37278968,37278968,1.67771532560571e-06,0.000746079334493175,-30.7017543859649,Zbtb33,259,+,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391345,CpG005674,,X,37340551,37340551,1.66202071099014e-08,1.38221288536925e-05,-31.719887359864,Tmem255a,728,-,transcript,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391346,CpG005675,,X,37340570,37340570,0.000144132753306654,0.0360069908910081,-29.8675376519688,Tmem255a,709,-,transcript,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391347,CpG005676,cg47563579_BC21,X,37544199,37544199,8.20805561817155e-08,5.59167173856072e-05,-41.5995705850778,Lamp2,1093,-,transcript,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391348,CpG005677,,X,37544228,37544228,7.13590240588572e-07,0.000353319544585234,-41.2162162162162,Lamp2,1064,-,transcript,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391349,CpG010084,,X,37545166,37545166,2.03531996472402e-05,0.00663846826818084,-27.7662337662338,Lamp2,126,-,transcript,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391350,CpG007476,cg47563617_BC21,X,37545181,37545181,9.20177413825088e-07,0.000438105308800916,-16.7763157894737,Lamp2,111,-,transcript,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391351,CpG007477,,X,37545200,37545200,9.20177413825095e-07,0.000438105308800916,-16.7763157894737,Lamp2,92,-,transcript,gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391353,CpG010085,,X,37758480,37758480,1.39527524683586e-05,0.00477376037003825,-35.3710462287105,Ap3s1-ps1,16568,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391365,CpG007478,,X,40489680,40489680,4.45799606745339e-05,0.0131253124551632,-17.1428571428571,Gria3,-51,+,lnc_RNA,gene,Yes,No,No
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391370,CpG007480,,X,41000151,41000151,3.44127591337797e-06,0.00140361846672442,-23.8805970149254,Thoc2,613,-,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391371,CpG007481,,X,41000165,41000165,1.88171903022494e-05,0.00620064271972434,-11.8881118881119,Thoc2,599,-,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391374,CpG007483,,X,41000499,41000499,5.76800570109086e-10,7.95584531239439e-07,-38.9705882352941,Thoc2,265,-,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391375,CpG007484,,X,41000505,41000505,5.26673520243526e-10,7.38535545054826e-07,-26.6881028938907,Thoc2,259,-,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391376,CpG007485,,X,41000529,41000529,5.5527060068862e-05,0.0157800534461767,-19.5945945945946,Thoc2,235,-,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391377,CpG007486,,X,41000552,41000552,6.14513066682327e-05,0.0172846625040121,-12.7272727272727,Thoc2,212,-,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391378,CpG007487,,X,41000555,41000555,2.52111605437004e-05,0.00797254614297859,-13.9817629179331,Thoc2,209,-,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391379,CpG007488,,X,41000559,41000559,0.000133584948094225,0.0337227788943458,-11.4462368966167,Thoc2,205,-,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391385,CpG010086,,X,41157081,41157081,1.04044678733345e-05,0.00370080469765126,-29.9934080421885,Xiap,-194,+,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_ESR1_FemaleCpG.391386,CpG010087,,X,41157114,41157114,1.29609541430214e-07,8.05803186435999e-05,-23.7442922374429,Xiap,-161,+,mRNA,gene,Yes,No,Yes
