id,newid,infiniumid,chr,start,stop,pval,qval,mdiff,gene,gene-distance,gene-strand,feature-type,gene-type,in-promoter,in-exon,in-intron
HDM_ESR2_Male-v-HDM_WT_MaleCpG.154991,CpG002361,,17,40154027,40154027,7.1983144951245e-12,9.81511417102054e-08,-17.6113215638625,Rn18s-rs5,-3217,+,rRNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.154992,CpG006121,,17,40154052,40154052,1.60855493449153e-11,1.95451296434379e-07,-17.5784249098453,Rn18s-rs5,-3192,+,rRNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.154997,CpG006406,,17,40155171,40155171,4.02827338572826e-05,0.0429355216598613,-10.5045045045045,Rn18s-rs5,-2073,+,rRNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.155005,CpG006123,,17,40155407,40155407,2.45864241937583e-07,0.000870125824934485,-13.3220348150619,Rn18s-rs5,-1837,+,rRNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.155006,CpG006124,,17,40155422,40155422,4.43084113490844e-06,0.00873048485817667,-12.6271338724169,Rn18s-rs5,-1822,+,rRNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.155110,CpG010719,,17,42282867,42282867,7.59385125862861e-07,0.00223236042127078,-34.8055372445616,Gm49858,-308289,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.160404,CpG002457,,17,71159897,71159897,1.6677197967987e-10,1.51439143596774e-06,19.961383184132,Gm9320,147,+,lnc_RNA,pseudogene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.160405,CpG005918,,17,71159902,71159902,8.63430210556624e-15,2.62282857761469e-10,19.0895699142139,Gm9320,152,+,lnc_RNA,pseudogene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.160524,CpG006702,,17,71442333,71442333,2.54288492966129e-05,0.031874223173076,-15.1120246659815,1600022D10Rik,-9200,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.161601,CpG002474,,17,80233529,80233529,5.0400480910606e-06,0.00966874485605401,-21.4488636363636,Gm6552,8473,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.161602,CpG010720,,17,80233550,80233550,2.86733112228404e-06,0.00639922495283292,-28.9925425636696,Gm6552,8452,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.161991,CpG002482,,17,82134329,82134329,1.91431030321472e-06,0.00468327846348311,-22.4627174813587,Rpl31-ps25,-34968,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.162202,CpG010721,,17,83728789,83728789,3.14077313735705e-06,0.00685557694446348,-13.31456154465,Eml4,-34941,+,lnc_RNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.162996,CpG010722,,17,87052990,87052990,6.22842780677316e-06,0.0114666658675168,-26.9556025369979,ENSMUSG00000120278,7914,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.165177,CpG006130,,18,12379916,12379916,1.29382178665244e-05,0.0198836069731882,-22.3397435897436,ENSMUSG00000120636,-9329,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.168680,CpG010723,,18,38817821,38817821,4.04209627046083e-07,0.00129248560378114,-34.7894736842105,Arhgap26,8052,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.169407,CpG006710,,18,46860467,46860467,5.3489807714751e-07,0.00163850581949678,-23.2726849517011,Cdo1,630,-,mRNA,gene,Yes,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.169531,CpG002599,,18,49872967,49872967,2.14665298458042e-11,2.52420175100745e-07,-30.8335510844003,Dtwd2,-5795,-,transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.169532,CpG002600,,18,49872971,49872971,4.59343754514324e-07,0.0014560084264415,-32.8125,Dtwd2,-5799,-,transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.170723,CpG002617,,18,60883644,60883644,2.51250604911517e-07,0.000877626019462794,-31.9177671068427,Ndst1,-1923,-,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.170990,CpG006135,,18,61673723,61673723,1.80532355369026e-05,0.0254085099512185,-21.6809116809117,Arhgef37,-4059,-,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.174650,CpG010724,,18,82581390,82581390,1.34068632843168e-06,0.00354465513883714,-31.8702736415374,Mbp,5,+,transcript,gene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.175018,CpG002688,,18,84255075,84255075,2.0919082782513e-05,0.0281435917462963,-21.6610549943883,Gm50311,34028,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.175199,CpG010725,,18,85343377,85343377,4.09524457821307e-05,0.0432697774859385,-13.984962406015,Gm50370,253418,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.177157,CpG002708,,19,6094562,6094562,4.38276302155696e-08,0.000196877997867504,-34.3774625689519,Gm8034,291,-,pseudogenic_transcript,pseudogene,Yes,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.181472,CpG010726,,19,29207609,29207609,2.09230455347875e-05,0.0281435917462963,-29.4511668107174,Jak2,-21619,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.186161,CpG009279,,19,46612690,46612690,1.29484932110432e-05,0.0198836069731882,-14.8794860648215,Wbp1l,852,+,mRNA,gene,Yes,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.186640,CpG010727,,19,48220550,48220550,3.29367547040412e-06,0.00710424636446708,12.3212541078249,Gm55361,8535,-,rRNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.186737,CpG010728,,19,52108053,52108053,2.93509763464755e-05,0.0349643161778204,-11.8421052631579,Ins1,-144682,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.187492,CpG002842,,19,56221031,56221031,2.9192934735976e-06,0.00644937641461893,-31.6908212560386,Gm22271,45047,-,snoRNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.187826,CpG010729,,19,57466668,57466668,4.76854907666676e-08,0.000204499025984116,-37.9893517068588,6720468P15Rik,-19154,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.187828,CpG002849,,19,57466688,57466688,4.3290730620051e-08,0.000196877997867504,-27.3853081902618,6720468P15Rik,-19134,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.189413,CpG010730,,2,10302962,10302962,1.09975428496654e-07,0.00042647317764402,-32.2851153039832,Sfmbt2,-72359,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.189922,CpG006154,,2,17857679,17857679,1.78973871269237e-05,0.0254078739072348,-22.9752232931322,Gm13323,-54885,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.193486,CpG010731,,2,30542827,30542827,1.18952345813946e-06,0.00326020780619061,-30.6141439205955,ENSMUSG00000120768,-2058,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.193627,CpG006749,,2,30634096,30634096,1.98705731428319e-05,0.026926631498704,-17.7674729498266,Mir3089,22876,+,miRNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.196815,CpG010732,,2,50625347,50625347,6.00617857259537e-06,0.0111475227418183,-29.8529411764706,Gm13484,-77269,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.200133,CpG010733,,2,74555903,74555903,2.44114899361269e-05,0.0309243487417052,-17.454134204574,Mir10b,-511,+,miRNA,ncRNA_gene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.201952,CpG010734,,2,90945804,90945804,2.46519436988943e-06,0.00583518136827388,-25.1379210220674,Mybpc3,-2685,+,mRNA,gene,No,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.201953,CpG006171,,2,90945831,90945831,1.07534830449134e-09,8.16642222331765e-06,-22.0780157185089,Mybpc3,-2658,+,mRNA,gene,No,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.204436,CpG010735,,2,111991024,111991024,3.04621376778194e-05,0.0357045776796498,-11.7634472315491,Or4f62,5363,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.205106,CpG010736,,2,118385775,118385775,1.60461061109731e-10,1.49978486177704e-06,32.3159488096876,Bmf,-5608,-,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.205107,CpG006765,,2,118385802,118385802,1.18434686200655e-12,2.39844807953191e-08,28.3099713627457,Bmf,-5635,-,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.205108,CpG009335,,2,118385807,118385807,4.98097788787098e-13,1.13479795376451e-08,28.8711039875241,Bmf,-5640,-,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.210066,CpG010737,,2,147712926,147712926,2.58166309746275e-06,0.00589826139402465,-30.3191489361702,Gm25516,3873,-,snRNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.210646,CpG010738,,2,151778472,151778472,4.28530616386163e-05,0.0447589965463054,-25.410447761194,Gm14154,14090,-,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.212983,CpG006179,,2,157936333,157936333,4.37441477888807e-05,0.0454293744340155,-24.8643147896879,2010009K17Rik,-2617,-,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.214736,CpG010739,,2,165301898,165301898,3.9044916671265e-05,0.0418609901069006,-18.7862468931234,Slc13a3,13222,-,lnc_RNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.219274,CpG010740,,3,9674928,9674928,1.83733997627898e-06,0.00452534528823662,-11.8055555555556,Zfp704,218,-,mRNA,gene,Yes,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.220195,CpG006189,,3,22307051,22307051,6.48723993910464e-09,3.694910303859e-05,-21.5067694500227,Rprl2,1515,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.221657,CpG003391,,3,36590424,36590424,9.47032862493007e-06,0.0159821503252553,-18.8281773135128,Gm11550,3807,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.221987,CpG003399,,3,38230017,38230017,1.98280831972789e-05,0.026926631498704,-26.95193109197,5430434I15Rik,32252,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.223696,CpG010741,,3,57378103,57378103,9.69351545804017e-06,0.0162834148045893,-17.1992481203008,Tm4sf4,45370,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.224433,CpG006194,,3,62066868,62066868,4.62960681977536e-08,0.000203324601427714,-18.1048846794703,Gm37404,36242,+,unconfirmed_transcript,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.224434,CpG005892,,3,62066875,62066875,3.10739705807249e-05,0.0360796427623728,-31.1061061061061,Gm37404,36249,+,unconfirmed_transcript,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.226272,CpG010742,,3,85094351,85094351,2.40000056454043e-05,0.0307515093021715,-23.7428304655195,Gm38313,9404,-,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.229936,CpG010743,,3,101831457,101831457,2.6714931981207e-05,0.0330838587468739,10.5691056910569,Slc22a15,239,-,mRNA,gene,Yes,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.232974,CpG006805,,3,122887187,122887187,1.10310412185763e-05,0.0179511552099245,-20.3726708074534,Synpo2,19273,-,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.233403,CpG010744,,3,127489127,127489127,4.84090577698698e-05,0.0491536863568629,-16.8308702791461,Gm16238,-2959,-,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.234446,CpG006203,,3,135271965,135271965,5.00360130735874e-05,0.0497169936018074,-18.5378151260504,Manba,3015,+,transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.234772,CpG010745,,3,137820019,137820019,3.26262679327284e-05,0.037517340861797,-17.6526920621409,Gm43691,10344,+,lnc_RNA,ncRNA_gene,No,Yes,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.236088,CpG006205,,3,147705209,147705209,2.1624684693289e-06,0.00522253496640475,-19.7710046766651,Gm43574,-130671,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.236672,CpG010746,,3,154087272,154087272,2.77900929802618e-06,0.00629199018836217,-30.3801169590643,AI606473,49640,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.243022,CpG003664,,4,49434477,49434477,1.66789526920858e-05,0.0240310179915584,-18.8032979976443,Acnat1,16658,-,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.243300,CpG006213,,4,54331658,54331658,4.73504542267691e-08,0.000204499025984116,-25.7938782528946,Gm12469,-95783,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.245386,CpG010747,,4,81228114,81228114,7.68029439620623e-06,0.0135248181642325,-28.9140271493213,Mpdz,-14294,-,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.246864,CpG006214,,4,98811179,98811179,4.66061205806528e-15,1.69889628770652e-10,-36.4761904761905,Usp1,-868,+,mRNA,gene,Yes,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.247106,CpG010748,,4,99880159,99880159,4.42881076098854e-08,0.000196877997867504,29.4949494949495,Gm12702,-29558,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.250342,CpG010749,,4,116860151,116860151,2.40429295107255e-05,0.0307515093021715,-23.9483916578296,1700021J08Rik,59,-,lnc_RNA,ncRNA_gene,Yes,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.250343,CpG006827,,4,116860162,116860162,3.8482030089216e-06,0.00783864906304965,-18.0982679392011,1700021J08Rik,48,-,lnc_RNA,ncRNA_gene,Yes,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.256099,CpG010750,,4,132752793,132752793,4.32630748179179e-06,0.00857084167216717,-22.6478494623656,Ahdc1,13280,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.257145,CpG006837,,4,134319009,134319009,2.52692361665261e-06,0.00589826139402465,-20.2098383212934,Mir6403,-23848,-,miRNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.257805,CpG003832,,4,135403483,135403483,3.78864935201034e-05,0.0414728701159792,-29.5457227138643,Ifnlr1,-10115,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.259285,CpG010751,,4,138554906,138554906,4.06638255341395e-05,0.0431405811016302,-16.4539170506912,Gm25280,-120,-,snRNA,ncRNA_gene,Yes,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.259286,CpG010752,,4,138554919,138554919,1.24033536715024e-05,0.0196491310032944,-29.1666666666667,Gm25280,-133,-,snRNA,ncRNA_gene,Yes,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.261301,CpG003936,,4,146421069,146421069,2.55206330408788e-07,0.000877626019462794,-14.3928035982009,Zfp992,-112411,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.261302,CpG003937,,4,146421085,146421085,1.37755315879874e-05,0.0207499432792203,-12.5212495410099,Zfp992,-112395,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.261313,CpG009510,,4,146493109,146493109,5.43548243817052e-10,4.50307658632016e-06,-14.4160135085725,Zfp992,-40371,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.261314,CpG009511,,4,146493114,146493114,5.05651899331585e-11,5.7600410360774e-07,-15.4677623261694,Zfp992,-40366,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.261315,CpG010753,,4,146493117,146493117,5.28023700803173e-11,5.83261606467249e-07,-15.0951418151584,Zfp992,-40363,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.261316,CpG010754,,4,146493129,146493129,3.34080550217073e-12,5.2076901449543e-08,-15.7543842093413,Zfp992,-40351,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.261317,CpG009512,,4,146493138,146493138,9.8453244297796e-10,7.63582711502172e-06,-15.1143231928902,Zfp992,-40342,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.261983,CpG010755,,4,148855789,148855789,1.02378159655465e-06,0.00284878671691976,-29.739313781867,Casz1,-33097,+,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.262057,CpG006227,,4,148966993,148966993,8.18582863403675e-07,0.00234953998655769,-19.7727272727273,Casz1,-6845,+,transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.262058,CpG006228,,4,148966997,148966997,4.07178492874606e-06,0.00815525143738647,-16.7039540032689,Casz1,-6841,+,transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.264717,CpG006232,,4,155352699,155352699,3.06880483857296e-06,0.00673883922493187,-26.783723522854,Prkcz,94,-,transcript,gene,Yes,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.270163,CpG004049,,5,35236697,35236697,2.68648213002481e-05,0.0330838587468739,-23.7452812674052,Dok7,4397,+,lnc_RNA,gene,No,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.271769,CpG010756,,5,45972868,45972868,4.86775123464349e-05,0.0491845316495551,-18.3333333333333,Lcorl,41026,-,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.271770,CpG010757,,5,45972878,45972878,1.00069638854166e-07,0.000392232247802797,-26.2984711957072,Lcorl,41016,-,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.271771,CpG010758,,5,45972881,45972881,5.63075212968575e-06,0.0106902803337775,-21.9277108433735,Lcorl,41013,-,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.272521,CpG004079,,5,54275953,54275953,1.27134614019459e-06,0.00340760159928186,-32.1665856425215,Stim2,2756,+,lnc_RNA,gene,No,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.272573,CpG010759,,5,55804538,55804538,3.49845303145996e-05,0.0393599873661906,-13.3349950149551,Gm43778,-5753,+,unconfirmed_transcript,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.275287,CpG004128,,5,77577103,77577103,1.24449747870306e-05,0.0196491310032944,-28.8369348772033,Gm34728,-4778,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.275890,CpG004136,,5,89077998,89077998,2.11160414034232e-05,0.0282987670241378,-27.5025536261491,Slc4a4,-4393,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.276278,CpG010760,,5,92535229,92535229,3.38501823200758e-05,0.0384396914223462,-26.1268718488976,Art3,-393,+,mRNA,gene,Yes,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.276559,CpG010761,,5,93756352,93756352,2.20425077533778e-06,0.00528617245289412,-32.1637989041623,Pramel34,62897,-,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.279843,CpG006249,,5,112106279,112106279,3.53867232664463e-07,0.00115171822702809,-18.9236111111111,Gm42488,-14179,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.285142,CpG010762,,5,125206995,125206995,2.13875106347613e-05,0.0284533619565726,-20.625,Ncor2,-5032,-,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.289493,CpG010763,,5,142680284,142680284,1.25056831255284e-05,0.0196491310032944,-20.7725464190981,Slc29a4,2019,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.291036,CpG010764,,5,146931319,146931319,3.64158744326827e-05,0.040594472567798,-18.4397163120567,Lnx2,24527,-,transcript,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.295408,CpG010765,,6,37718426,37718426,3.85820430696673e-05,0.0417329642726638,-21.1442371752165,Ybx1-ps2,-54297,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.296972,CpG010766,,6,48468989,48468989,3.88857448362953e-05,0.0418133185197941,-28.8537549407115,Sspo,-1725,+,mRNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.298283,CpG010767,,6,53998752,53998752,4.53902869686084e-06,0.00889557236838682,-23.5978835978836,4921529L05Rik,12057,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.299351,CpG006267,,6,67569489,67569489,3.9789877576391e-32,4.83476379358418e-27,32.6144483136077,Igkv1-136,-1507,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.300357,CpG010768,,6,82189714,82189714,3.84919878074506e-06,0.00783864906304965,-25.9615384615385,Gm31861,-29441,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.304386,CpG006270,,6,112436662,112436662,8.47182443516113e-06,0.0146358653307563,-29.0610197826693,Cav3,198,+,mRNA,gene,Yes,Yes,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.304910,CpG010769,,6,113953628,113953628,9.40625311203668e-08,0.000372694296422069,-36.4110127826942,Gm15083,-28122,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.307337,CpG006273,,6,125317299,125317299,1.10987656435148e-05,0.0179810925307897,-15.5761779777528,Tnfrsf1a,-9026,+,transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.309418,CpG010770,,6,145124506,145124506,3.82915908849092e-05,0.0417110880312391,-24.2332830568125,Gm15543,-3469,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.310325,CpG010771,,7,3442688,3442688,3.09410206837263e-05,0.0360796427623728,-20.1748169147177,Cacng8,57,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.311016,CpG006442,,7,5278865,5278865,4.90395688236068e-08,0.000205471363696635,-21.4384615384615,Gm23942,1585,-,snRNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.313309,CpG010772,,7,20535133,20535133,2.92099046905222e-05,0.0349103508468593,15.8972775461891,Vmn1r114,10979,-,mRNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.313731,CpG010773,,7,24651947,24651947,3.96887162370021e-06,0.00799304742137578,-25.57205941389,Gm44970,-2395,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.313732,CpG010774,,7,24651952,24651952,1.04301593547625e-05,0.0172819273785853,-21.824942791762,Gm44970,-2390,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.314474,CpG006280,,7,27033114,27033114,3.65567592687198e-17,1.66571852147437e-12,24.9036608863198,Ltbp4,-27,-,mRNA,gene,Yes,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.315655,CpG010775,,7,29887088,29887088,4.93557141379728e-05,0.0492910975578028,-23.4495412844037,Capns1,2564,-,lnc_RNA,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.316649,CpG010776,,7,34415330,34415330,3.23437920597789e-05,0.0373102162755831,-18.3661971830986,Chst8,-18456,-,transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.317092,CpG004761,,7,36206061,36206061,7.77158162288149e-07,0.00226580897979919,-30.8510638297872,Gm29129,-62107,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.322196,CpG010777,,7,76216629,76216629,2.54453650123469e-05,0.031874223173076,-17.1870880656353,2310001K20Rik,-44184,+,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.322198,CpG010778,,7,76216671,76216671,6.84680492061507e-06,0.0124169750821268,-16.9954259576901,2310001K20Rik,-44142,+,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.322665,CpG009697,,7,79468193,79468193,7.01130536623199e-06,0.0125900297842726,-22.3825247650495,Anpep,7055,-,lnc_RNA,gene,No,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.323120,CpG006458,,7,80446791,80446791,1.72688308930349e-07,0.000623254575925519,-23.109243697479,Iqgap1,6221,-,lnc_RNA,gene,No,Yes,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.323766,CpG005945,,7,81825084,81825084,3.54880718180653e-06,0.00744598018024397,15.8107687519452,Sh3gl3,104,+,transcript,gene,Yes,No,Yes
HDM_ESR2_Male-v-HDM_WT_MaleCpG.324048,CpG006459,,7,83801172,83801172,2.75490841866361e-09,1.67370852695184e-05,-27.8503287950357,Abhd17c,-72,-,mRNA,gene,Yes,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.324049,CpG006460,,7,83801175,83801175,2.75490841866361e-09,1.67370852695184e-05,-27.8503287950357,Abhd17c,-75,-,mRNA,gene,Yes,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.324050,CpG006461,,7,83801177,83801177,4.57954298946988e-09,2.64975367812647e-05,-27.3131425395943,Abhd17c,-77,-,mRNA,gene,Yes,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.324051,CpG006462,,7,83801180,83801180,2.75490841866361e-09,1.67370852695184e-05,-27.8503287950357,Abhd17c,-80,-,mRNA,gene,Yes,No,No
HDM_ESR2_Male-v-HDM_WT_MaleCpG.324052,CpG006463,,7,83801184,83801184,1.10446245588357e-09,8.21634733735103e-06,-28.4153005464481,Abhd17c,-84,-,mRNA,gene,Yes,No,No
