id,newid,chr,start,stop,pval,qval,mdiff,gene,gene-distance,gene-strand,feature-type,gene-type,in-promoter,in-exon,in-intron
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8296,CpGTile006200,5,44571001,44572000,6.81716557800167e-06,0.000117711909760751,-15.6860372894571,Gm5865,-7067,-,pseudogenic_transcript,pseudogene,No,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8303,CpGTile001166,5,46312001,46313000,0.00225862183442262,0.013668926141256,-11.1208561194558,4930405L22Rik,-222251,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8315,CpGTile001170,5,52025001,52026000,4.73535829871892e-11,3.37467983396362e-09,-16.2149234693878,Gm43606,-8885,-,unconfirmed_transcript,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8368,CpGTile001180,5,64037001,64038000,2.40957069757979e-06,4.84821950021781e-05,-18.7981859410431,0610040J01Rik,2184,+,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8369,CpGTile006204,5,64090001,64091000,0.001272616889709,0.00866751846000531,-12.3420479302832,Rell1,-1745,-,transcript,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8381,CpGTile004733,5,64394001,64395000,0.000132381519519186,0.00140809608200717,-19.0645955351838,Gm43721,2730,+,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8387,CpGTile006206,5,64966001,64967000,4.70149779682708e-09,2.02505706135929e-07,-10.5733914809726,Klf3,-2682,+,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8395,CpGTile001182,5,65505001,65506000,5.17213497670834e-05,0.000641880683935999,-10.0253927462408,Klb,0,+,mRNA,gene,Yes,Yes,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8412,CpGTile008241,5,66192001,66193000,0.000402168330822224,0.00344179350845986,-13.6086323074121,Rbm47,18896,-,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8418,CpGTile008242,5,66376001,66377000,4.01203655812352e-06,7.47059515847699e-05,-12.2549806553114,Gm3822,3913,+,unconfirmed_transcript,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8432,CpGTile006209,5,67086001,67087000,3.90557007616964e-07,1.00054223141675e-05,-11.6563429331943,Gm43281,12652,+,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8455,CpGTile004425,5,72200001,72201000,1.15103297685523e-05,0.000182902533731319,-13.0585193819301,Gm15616,-3548,+,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8492,CpGTile008243,5,74320001,74321000,2.48108597441097e-08,9.00451816869069e-07,-11.8594311820775,A330058E17Rik,15712,-,unconfirmed_transcript,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8494,CpGTile008244,5,74348001,74349000,7.80149830887884e-05,0.000907382790898799,-12.8330662868672,Rasl11b,-6947,+,mRNA,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8504,CpGTile008245,5,74774001,74775000,4.94042129294408e-05,0.000618345031669108,-10.0738916256158,Lnx1,9183,-,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8505,CpGTile006215,5,74881001,74882000,2.61402499903014e-12,2.61598678181472e-10,-11.093317643495,Gm15985,13113,-,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8509,CpGTile006216,5,75135001,75136000,1.31035396447337e-06,2.88004000412467e-05,-10.5291514776349,Gm42577,13728,-,unconfirmed_transcript,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8522,CpGTile001200,5,75765001,75766000,0.000688056009575473,0.00527942937390236,-10.8691970019902,Kit,-5234,+,lnc_RNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8545,CpGTile001205,5,77013001,77014000,3.92777424052787e-07,1.0040431120347e-05,-16.9479235332894,Cracd,0,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8563,CpGTile004735,5,77577001,77578000,0.00586402234933511,0.0286770524516323,-11.9835170954449,Gm34728,-3881,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8603,CpGTile004737,5,91119001,91120000,4.8871368944176e-05,0.000613963185588806,-15.9227053140097,Mthfd2l,24370,+,lnc_RNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8604,CpGTile004426,5,91120001,91121000,0.00194056879065183,0.0121054618454035,-13.8919319022946,Mthfd2l,25370,+,lnc_RNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8623,CpGTile006221,5,92535001,92536000,7.96455596959214e-11,5.21747997467124e-09,-13.1971022607965,Art3,0,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8629,CpGTile004427,5,92957001,92958000,3.96945372032184e-08,1.36880013426412e-06,-11.8000918108696,Shroom3,0,+,transcript,gene,Yes,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8680,CpGTile001230,5,99771001,99772000,0.000121015609321687,0.00131031357935144,-10.1060911626757,4930405H06Rik,-1695,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8681,CpGTile001231,5,99774001,99775000,2.17354905202526e-05,0.000312449487922107,-14.3594605983987,4930405H06Rik,308,+,lnc_RNA,ncRNA_gene,Yes,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8715,CpGTile001238,5,101393001,101394000,0.000935098828908644,0.00676447684476646,-16.8580176042863,Cycs-ps2,-59444,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8716,CpGTile001239,5,101394001,101395000,0.00303933938891183,0.0173785748928046,-13.8216536038113,Cycs-ps2,-58444,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8745,CpGTile006225,5,103515001,103516000,5.91147171127565e-13,6.68383856152424e-11,-12.043769534169,5430427N15Rik,-10438,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8756,CpGTile008246,5,103969001,103970000,3.11969592296671e-12,3.06978553478871e-10,-12.6319283035701,Aff1,36778,+,lnc_RNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8767,CpGTile007928,5,105593001,105594000,0.000457989873196905,0.00381133733052823,-12.8915216586449,Lrrc8b,29362,+,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8768,CpGTile008247,5,105607001,105608000,2.86000413703086e-05,0.000395300400668873,-10.8575890483785,Gm42141,-35324,+,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8778,CpGTile001247,5,106122001,106123000,6.40286998403944e-07,1.53653436702329e-05,-13.6194520821423,Gm19566,6049,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8804,CpGTile008248,5,107138001,107139000,0.00537759352590982,0.026885265530143,-12.2574583940486,Cdc7,14899,+,lnc_RNA,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8808,CpGTile004429,5,107259001,107260000,0.00238393477837111,0.0143021712327444,-11.5402594367185,Tgfbr3,20790,-,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8814,CpGTile004739,5,107670001,107671000,0.00205759128470119,0.012690711675476,-10.1909222969968,1700028K03Rik,-11575,+,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8861,CpGTile008249,5,110501001,110502000,0.00147264294131177,0.00973933666682965,-15.1630988786952,Lrcol1,0,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8878,CpGTile004740,5,111155001,111156000,0.00155105418402746,0.0101436537709691,-10.4516620366764,Gm15988,713,-,pseudogenic_transcript,pseudogene,Yes,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8887,CpGTile001256,5,111567001,111568000,3.03882890505448e-05,0.000413576812270709,-11.7464677362299,Mn1,1695,+,mRNA,gene,No,Yes,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8888,CpGTile007581,5,111568001,111569000,1.43626358959443e-16,2.88696793353957e-14,-10.0422552866063,Gm43119,-2455,+,unconfirmed_transcript,gene,No,Yes,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8893,CpGTile008250,5,111697001,111698000,0.00557264395248579,0.0276423871044879,-10.2544031311155,C130026L21Rik,-31288,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8905,CpGTile006233,5,112363001,112364000,2.64602667305857e-06,5.2380718102251e-05,-14.6280160857909,Gm55678,0,-,ncRNA,ncRNA_gene,Yes,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8908,CpGTile008251,5,112417001,112418000,1.23197402814546e-05,0.000193282970002464,-10.7028697881907,Tpst2,-6557,+,mRNA,gene,No,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8943,CpGTile008252,5,113494001,113495000,0.0048240710927704,0.0247170441769855,-10.51414872212,4930405N21Rik,-6064,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8958,CpGTile006237,5,113894001,113895000,0.000225560375511524,0.00219200284682864,-13.077952229174,Sart3,-499,-,transcript,gene,Yes,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8966,CpGTile006238,5,114029001,114030000,2.22464401183324e-12,2.25510210813946e-10,-12.3657441632499,Coro1c,-7996,-,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8975,CpGTile006239,5,114284001,114285000,0.00115474658214955,0.00799440750505079,-13.4422606361986,Acacb,0,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8985,CpGTile006241,5,114511001,114512000,0.000311547634225532,0.0028267478115434,-12.7840322247469,Kctd10,-799,-,transcript,gene,Yes,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8989,CpGTile001281,5,114571001,114572000,0.00135357313001427,0.00908471480116002,-13.2824025289779,Mmab,10054,-,mRNA,gene,No,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.8999,CpGTile008253,5,114737001,114738000,0.00380962716840569,0.0206436466423029,-11.9475354937733,Trpv4,30700,-,lnc_RNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9004,CpGTile007582,5,114823001,114824000,0.000395474270587434,0.00340059235350992,-11.3082437275986,Gltp,4970,-,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9024,CpGTile004430,5,115303001,115304000,0.000250316782074589,0.00238045250972333,-15.3727841501564,Mlec,-6764,-,mRNA,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9048,CpGTile006244,5,115613001,115614000,0.000248654088003154,0.00236847161684481,-10.4150517933902,Sirt4,3998,-,lnc_RNA,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9049,CpGTile005539,5,115618001,115619000,1.84770376429231e-10,1.09731376859467e-08,-11.0873917132374,Sirt4,-5,-,lnc_RNA,gene,Yes,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9060,CpGTile004741,5,115663001,115664000,0.000479467212775808,0.00395230829244575,-13.1200389282564,Pxn,4639,+,transcript,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9068,CpGTile006246,5,115767001,115768000,0.00456768739965767,0.0237333517158741,-10.3293193870675,1110006O24Rik,1878,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9077,CpGTile001287,5,116004001,116005000,1.32546752980277e-06,2.9024081357271e-05,-11.6651573203297,Gm42473,-3203,+,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9096,CpGTile004742,5,117378001,117379000,0.00612396314844018,0.0296522829790665,-11.1160714285714,Taok3,0,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9108,CpGTile006248,5,117731001,117732000,1.47334997523945e-12,1.56079770063307e-10,-17.905216622458,Gm42550,72239,+,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9130,CpGTile006249,5,118411001,118412000,3.11422769821327e-09,1.4221218361193e-07,-10.594958968347,Gm25076,6489,+,snoRNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9131,CpGTile004743,5,118413001,118414000,0.000159851889202278,0.00165682617994688,-16.4394268345636,Gm25076,8489,+,snoRNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9135,CpGTile001299,5,118482001,118483000,0.000489359529044531,0.00402385923042412,-11.5768893418725,Gm28563,52396,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9136,CpGTile008254,5,118517001,118518000,0.000148540747495258,0.0015595211092751,-13.3314876338132,Gm28563,17396,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9147,CpGTile001303,5,118895001,118896000,3.60620000554659e-05,0.000475807046636612,-12.5075930144267,Med13l,6551,+,lnc_RNA,gene,No,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9154,CpGTile001305,5,119463001,119464000,0.00939934236239017,0.0409579980982055,-10.222986000503,ENSMUSG00000120005,2971,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9155,CpGTile006250,5,119467001,119468000,1.05413315321533e-12,1.15305675238008e-10,-14.8398513777392,ENSMUSG00000120005,6971,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9191,CpGTile001312,5,120400001,120401000,0.0003220396282969,0.00290399189914384,-13.9765755716676,Gm42655,6680,+,unconfirmed_transcript,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9197,CpGTile004746,5,120453001,120454000,3.76243767622913e-05,0.000493219850113723,-15.198666070194,Gm42654,26625,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9199,CpGTile008255,5,120470001,120471000,0.000128944712333128,0.00138034626668207,-13.3496910214467,Gm42654,9625,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9218,CpGTile008256,5,120664001,120665000,0.0052103487440865,0.02625001865706,-10.8141858141858,Slc8b1,5159,+,lnc_RNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9220,CpGTile001314,5,120720001,120721000,0.000304128152668948,0.00277762147666517,-12.0381394610469,Tpcn1,5660,-,lnc_RNA,gene,No,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9234,CpGTile004431,5,120848001,120849000,6.39528044386799e-05,0.000768925766474247,-14.7552697391926,Dtx1,993,-,mRNA,gene,Yes,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9236,CpGTile001316,5,120915001,120916000,1.61251130709564e-06,3.43500494135211e-05,-12.3668291802095,Gm43069,0,+,lnc_RNA,ncRNA_gene,Yes,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9268,CpGTile007934,5,122156001,122157000,0.00505305888341754,0.025627776869583,-10.152677029361,Gm3970,-6393,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9291,CpGTile001324,5,122555001,122556000,0.00722459300724032,0.0336046976304486,-10.1689189189189,Anapc7,-3756,+,mRNA,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9296,CpGTile001325,5,122663001,122664000,9.62896609439281e-07,2.18782027703809e-05,-15.147830444523,Gm22965,18151,+,snRNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9320,CpGTile008257,5,123248001,123249000,5.3728171831508e-05,0.000663634247697678,-12.4940847069958,Gm43413,0,+,unconfirmed_transcript,gene,Yes,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9359,CpGTile006256,5,124187001,124188000,1.59974368266843e-05,0.000241632563930769,-14.4747685297397,Gm43661,2328,-,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9364,CpGTile005377,5,124331001,124332000,0.000663338087080981,0.00511983719006258,-15.0567909134538,Pitpnm2os2,-970,+,lnc_RNA,ncRNA_gene,Yes,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9365,CpGTile004432,5,124334001,124335000,2.02211107923798e-10,1.19186147990975e-08,-23.2956758862485,Pitpnm2os2,298,+,lnc_RNA,ncRNA_gene,Yes,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9397,CpGTile008258,5,125041001,125042000,3.84955481871645e-09,1.70494219187303e-07,-11.3109409583059,Rflna,-38285,+,mRNA,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9415,CpGTile004749,5,125480001,125481000,6.62258490015198e-06,0.000115105823642003,-14.3016999625478,ENSMUSG00000121110,8496,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9437,CpGTile001339,5,128224001,128225000,2.34854375027107e-07,6.50555923474276e-06,-16.1365957841954,Gm42497,93404,-,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9439,CpGTile008259,5,128522001,128523000,0.000221210428698254,0.00215775463374934,-10.3542403374899,Gm42495,523,+,lnc_RNA,ncRNA_gene,Yes,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9459,CpGTile001345,5,129122001,129123000,2.46604350581084e-10,1.43553253531105e-08,-17.2986590390217,Ran,24667,+,mRNA,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9463,CpGTile004750,5,129193001,129194000,1.61097510856625e-09,8.11270381030638e-08,-12.8141108247423,Rps16-ps2,11582,-,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9464,CpGTile006268,5,129228001,129229000,4.79341206722884e-05,0.00060444891119654,-14.4036605323804,Rps16-ps2,-22421,-,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9465,CpGTile006269,5,129266001,129267000,1.84930870352776e-05,0.000272844225932709,-10.6404437720625,Rps16-ps2,-60421,-,pseudogenic_transcript,pseudogene,No,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9466,CpGTile006270,5,129323001,129324000,0.00675306394048196,0.0319485218452304,-10.0654664484452,Gm43001,-116626,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9468,CpGTile008260,5,129434001,129435000,0.00689705499731845,0.0324859666346759,-10.4540752235277,Gm43001,-5626,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9471,CpGTile001349,5,129565001,129566000,1.42547211219517e-05,0.000218823334080357,-12.582789640174,Gm40332,12066,-,unconfirmed_transcript,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9500,CpGTile006273,5,130229001,130230000,0.00023237917368802,0.00224083665219361,-10.2560396448482,Rabgef1,-5894,+,lnc_RNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9550,CpGTile004434,5,134984001,134985000,1.00603450407135e-06,2.26190761338637e-05,-17.3175387379295,Cldn4,-8214,-,mRNA,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9553,CpGTile006277,5,135010001,135011000,6.93111607579063e-06,0.000119591685593983,-12.2124756335283,Cldn3,-4068,+,mRNA,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9573,CpGTile001366,5,135144001,135145000,3.45559572186369e-05,0.00046017804986709,-11.3462532299742,Gm43500,7148,-,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9584,CpGTile006279,5,135287001,135288000,9.98348227341279e-21,3.35411293927046e-18,-12.2546698550299,9430007M09Rik,-5180,+,unconfirmed_transcript,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9598,CpGTile006281,5,135724001,135725000,5.03912928936454e-11,3.54815599450973e-09,-12.4872935882044,Gm16061,2874,-,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9625,CpGTile004751,5,136208001,136209000,0.0112484207734259,0.0466471996851707,-10.0275197798418,Orai2,-8435,-,mRNA,gene,No,Yes,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9638,CpGTile006284,5,136648001,136649000,9.52712532836445e-06,0.0001559189067942,-11.3221025695703,Cux1,-51658,-,lnc_RNA,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9655,CpGTile001377,5,137116001,137117000,0.00056292238694061,0.00448614164588936,-10.9433911631714,Serpine1,-14880,-,lnc_RNA,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9670,CpGTile001379,5,137377001,137378000,9.2994035650146e-05,0.00105550188919265,-13.7598204264871,Zan,22001,-,lnc_RNA,gene,No,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9684,CpGTile006286,5,137606001,137607000,1.11414200140715e-05,0.000178824628025876,-12.2618536026357,Pcolce,0,-,lnc_RNA,gene,Yes,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9711,CpGTile001382,5,138861001,138862000,3.60566450989314e-09,1.61210469188092e-07,-18.4632363300512,Foxl3,55168,+,mRNA,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9765,CpGTile004753,5,139826001,139827000,0.00198202239246,0.0122988078866647,-15.7579632643571,Gm56244,-3685,+,ncRNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9781,CpGTile007587,5,140468001,140469000,1.79970126201474e-07,5.1302690719079e-06,-13.8499234425341,Chst12,-22305,+,mRNA,gene,No,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9797,CpGTile007759,5,140875001,140876000,9.7386138740817e-22,3.9487789616641e-19,-13.5005683971201,Card11,-7042,-,lnc_RNA,gene,No,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9811,CpGTile001394,5,142451001,142452000,1.04148679784642e-07,3.21013208247446e-06,-18.5386473429952,Ap5z1,1174,+,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9887,CpGTile008261,5,144255001,144256000,0.00830380156541847,0.0373324002392098,-15.2069716775599,Baiap2l1,-29285,-,transcript,gene,No,Yes,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9895,CpGTile007589,5,144528001,144529000,0.00929618904754627,0.0406214034908608,-11.2801085604433,Nptx2,45291,+,mRNA,gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9896,CpGTile008262,5,144664001,144665000,4.98750885990094e-06,9.00187411569956e-05,-13.2056909809782,Gm6272,-3395,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9917,CpGTile008263,5,146169001,146170000,0.000136846321456049,0.00144968559716426,-12.5269799727756,Cdk8,808,+,mRNA,gene,Yes,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9925,CpGTile008264,5,146650001,146651000,4.03746617803882e-05,0.000521999238073655,-11.5544478431076,4930573C15Rik,6571,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9932,CpGTile004435,5,146844001,146845000,3.29092301514538e-25,1.75897115388434e-22,-19.2373211043784,ENSMUSG00000120797,-10056,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9937,CpGTile008265,5,146974001,146975000,2.8730261055714e-06,5.62587703697441e-05,-13.476416104508,Lnx2,-18157,-,transcript,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9938,CpGTile001406,5,146988001,146989000,2.13514049439671e-06,4.37018779221032e-05,-13.9252566230254,Lnx2,24397,-,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9963,CpGTile004755,5,147348001,147349000,0.0049807456468809,0.0253581812940595,-11.6828478964401,Gm29793,1273,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9967,CpGTile006299,5,147608001,147609000,6.65530728907655e-11,4.5367274409496e-09,-16.1404745125675,Flt1,-24385,-,lnc_RNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9976,CpGTile006301,5,147732001,147733000,1.66534736820885e-06,3.51887096358264e-05,-11.2545341655501,Gm43155,-26055,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9988,CpGTile006304,5,148290001,148291000,1.94787457464711e-13,2.34920030402686e-11,-11.9067028232045,Slc7a1,-10463,-,lnc_RNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9989,CpGTile006305,5,148297001,148298000,0.00257500201922539,0.0152232179798321,-11.4026388772166,Slc7a1,10357,-,mRNA,gene,No,No,Yes
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.9995,CpGTile006306,5,148585001,148586000,5.14147552337016e-10,2.84506709955663e-08,-19.3331592368429,Gm29815,-34548,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.10007,CpGTile001414,5,148957001,148958000,0.0015005223832014,0.00987817531479494,-10.1588929676816,Gm15411,-4324,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR2_Female-v-HDM_WT_FemaleCpGTile.10035,CpGTile005548,5,150360001,150361000,5.23634621359177e-16,9.62081922854341e-14,-15.693746307663,Fry,0,+,mRNA,gene,Yes,Yes,Yes
