id,newid,chr,start,stop,pval,qval,mdiff,gene,gene-distance,gene-strand,feature-type,gene-type,in-promoter,in-exon,in-intron
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.34188,CpGTile004862,10,80151001,80152000,0.000353566052728164,0.0447020374469348,-12.9348795718109,2310011J03Rik,4372,-,mRNA,gene,No,Yes,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.34353,CpGTile005064,10,81295001,81296000,0.000121071686251838,0.0240112225459314,16.40625,Gm16105,-993,+,lnc_RNA,ncRNA_gene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.34410,CpGTile006698,10,82790001,82791000,2.32142916597986e-09,3.23995393225176e-06,-15.1039649894428,Gm4799,0,+,pseudogenic_transcript,pseudogene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.34618,CpGTile007443,10,92629001,92630000,2.5784652638463e-06,0.00136261155071452,-20.8361204013378,Cfap54,42209,-,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.35046,CpGTile004465,10,117681001,117682000,1.38872041042963e-48,1.51179470474305e-44,10.6541360899211,Rap1b,0,-,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.35126,CpGTile006724,10,120483001,120484000,0.000279580485932985,0.0398374469496594,-13.3531893770166,4930471E19Rik,-11181,-,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.35208,CpGTile005628,10,122651001,122652000,1.36661392056434e-08,1.51809086118447e-05,-16.2698412698413,Ppm1h,3651,+,transcript,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.36198,CpGTile007773,11,40723001,40724000,1.20644110251136e-06,0.000713783169158095,-17.5219678311898,ENSMUSG00000121253,76694,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.36824,CpGTile007774,11,61038001,61039000,3.54580124070189e-05,0.0108707510499021,-12.8446447507953,Tnfrsf13b,4512,+,transcript,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.37939,CpGTile002752,11,88876001,88877000,0.000286682627581228,0.0400114946495905,-17.2413793103448,Coil,-1405,+,lnc_RNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.38019,CpGTile007449,11,94243001,94244000,0.000134937528450501,0.0255916837428617,-12.2487119028906,Abcc3,-990,-,transcript,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.38041,CpGTile002762,11,94556001,94557000,3.57164454931407e-05,0.0108707510499021,-13.706998178116,Xylt2,1629,-,lnc_RNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.38680,CpGTile002811,11,102247001,102248000,0.000284992693968728,0.0399548478037055,-12.8803093822105,Slc4a1,3395,-,transcript,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.38698,CpGTile005647,11,102363001,102364000,5.07809057204068e-07,0.000341242747033919,15.6789897510981,Itga2b,-2054,-,transcript,gene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.38835,CpGTile007451,11,104560001,104561000,0.000293911903979843,0.0404612503613449,-10.7209405501331,Gm11662,10482,-,pseudogenic_transcript,pseudogene,No,Yes,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.38978,CpGTile002839,11,109101001,109102000,0.000278993586025173,0.0398374469496594,-16.8136190992946,Rgs9,35792,-,transcript,gene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.39199,CpGTile002861,11,115366001,115367000,1.73856338167664e-05,0.00615297555496883,-12.9542824074074,Armc7,0,+,transcript,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.39239,CpGTile007775,11,115776001,115777000,0.000164849801697758,0.0288520081168824,15.0624567537055,Myo15b,-262,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.39422,CpGTile002883,11,117754001,117755000,0.000309529064696242,0.0417030746984197,20.3973013493253,Tmem235,2425,+,mRNA,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.39445,CpGTile007776,11,117966001,117967000,4.88597438522423e-06,0.00231292060990189,20.2380952380952,Dnah17,13021,-,lnc_RNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.39528,CpGTile005652,11,118969001,118970000,5.93369471580157e-05,0.0152348205536939,13.0110972642573,Cbx4,7048,-,mRNA,gene,No,Yes,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.40045,CpGTile007777,12,19294001,19295000,5.2943906887411e-14,1.37228620300685e-10,-11.9932432432432,Gm48528,25920,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.40149,CpGTile002923,12,24543001,24544000,1.1117841632882e-10,2.08675033189464e-07,-13.7502208090443,Gm16372,0,-,pseudogenic_transcript,pseudogene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.40218,CpGTile007778,12,28120001,28121000,0.000362671453274399,0.0449673047915424,-16.2376662376662,Gm54554,-9475,-,rRNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.40664,CpGTile005657,12,59183001,59184000,0.000356719749679767,0.0447020374469348,26.9806763285024,Mia2,108,+,mRNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.40915,CpGTile006900,12,73746001,73747000,9.46059121393867e-05,0.0206807810103603,22.2406424992632,Prkch,50308,+,lnc_RNA,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.41157,CpGTile002999,12,82839001,82840000,0.000357258634470729,0.0447020374469348,-18.1662218833397,Gm22149,-19772,-,snoRNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.41413,CpGTile007779,12,91441001,91442000,4.02050411003046e-06,0.00202630474117846,-10.1737680086458,Gm18827,-6827,+,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.41458,CpGTile003025,12,97350001,97351000,5.04700483486092e-08,4.81955422356313e-05,16.1720071822445,Gm54615,-12114,-,rRNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.41505,CpGTile003030,12,99611001,99612000,1.07385314404226e-08,1.24364102702968e-05,12.6983280919638,Gm19951,1669,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.41579,CpGTile003036,12,102275001,102276000,0.000126411125827406,0.0244865153181237,22.4585608891444,Rin3,25103,+,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.41590,CpGTile007780,12,102651001,102652000,0.000304204809582737,0.0411896430813207,-18.2340425531915,Mir1936,0,-,miRNA,ncRNA_gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.41679,CpGTile003045,12,104863001,104864000,0.000170117598073546,0.0293028704629503,-10.8622407201681,Gm28875,28949,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.41733,CpGTile004352,12,105732001,105733000,5.20871912797761e-05,0.0141053181957594,-14.0749336870027,Papola,-17953,+,mRNA,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.42079,CpGTile005665,12,112583001,112584000,0.000412446382701835,0.0490173723700224,11.2181188149721,Adssl1,-2479,+,mRNA,gene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.42575,CpGTile005668,13,24458001,24459000,0.000222920503547592,0.0350338798633338,15.6480999479438,Carmil1,5470,-,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.42880,CpGTile005672,13,41051001,41052000,0.000143664144943858,0.0265078425344126,19.2937123169681,Gcnt2,10334,+,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.43339,CpGTile004920,13,54886001,54887000,9.58800575295362e-05,0.0208754709983369,24.5188139413907,Gprin1,10483,-,mRNA,gene,No,Yes,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.43378,CpGTile006970,13,55297001,55298000,1.13717020562099e-05,0.00445306134389054,-18.3931546266848,Fgfr4,-2453,+,mRNA,gene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.43697,CpGTile007781,13,65407001,65408000,4.05036434495602e-11,8.47947080109599e-08,-10.9449262135252,Gm10775,0,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.43701,CpGTile007782,13,65457001,65458000,0.000380330397510892,0.0465209989731692,-12.122905027933,Gm3800,-3572,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.43961,CpGTile007783,13,81172001,81173000,0.000230035183104234,0.0355712893377512,-10.7490072572915,Gm4813,5021,-,pseudogenic_transcript,pseudogene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.44050,CpGTile007784,13,89794001,89795000,7.65597741427236e-05,0.0178851558210931,-13.5180683843785,Gm16318,-15889,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.44699,CpGTile004592,13,119624001,119625000,5.55130763285148e-52,7.55411008284609e-48,-15.0705034478769,Tmem267,0,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.45129,CpGTile007008,14,26964001,26965000,6.85726593024257e-05,0.0168130313702971,-16.0072072072072,Gm49616,3984,+,unconfirmed_transcript,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.45508,CpGTile003341,14,45789001,45790000,2.80222123620273e-08,2.93323650996762e-05,-16.6583953680728,Gm49123,1860,-,lnc_RNA,ncRNA_gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.45640,CpGTile005679,14,51189001,51190000,0.000409173195187345,0.0489489955638606,-19.1071428571429,Gm38316,0,-,unconfirmed_transcript,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.46069,CpGTile007785,14,65563001,65564000,2.52401705827392e-06,0.00136025057323233,-17.595015576324,Gm48433,0,+,lnc_RNA,ncRNA_gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.46095,CpGTile007786,14,66190001,66191000,0.000246212931838189,0.0371237349580887,-12.0921134524762,Scara3,385,-,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.46152,CpGTile007787,14,67545001,67546000,0.000294008447611868,0.0404612503613449,-14.1126551586871,Gm6878,6161,-,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.46251,CpGTile007788,14,70799001,70800000,3.44469347242492e-05,0.0107757954649492,-11.6989436619718,Hr,5663,+,mRNA,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.46635,CpGTile007789,14,101992001,101993000,0.000207139001564415,0.0336788110908882,-11.647582697201,Lmo7,24610,+,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.48395,CpGTile007475,15,79890001,79891000,0.000262365460803707,0.0384929111867551,-12.2521008403361,Gm41361,-5532,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.48442,CpGTile007477,15,80576001,80577000,8.07212531832743e-06,0.00343262160524131,-12.6875,A430088P11Rik,4804,-,lnc_RNA,ncRNA_gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.48485,CpGTile003568,15,81724001,81725000,1.61799767224059e-07,0.000125813677870507,-23.5328185328185,Gm8444,2915,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.48861,CpGTile003597,15,89343001,89344000,4.30091558219188e-11,8.67052030998938e-08,17.5473741409132,Mapk8ip2,3758,+,transcript,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.49120,CpGTile007790,15,98003001,98004000,0.000139583321241997,0.0260806986274212,10.2605577533958,Pfkm,-2347,+,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.49128,CpGTile003622,15,98427001,98428000,0.000358717624419907,0.0447020374469348,-16.8615984405458,Kansl2,0,-,lnc_RNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.49129,CpGTile007791,15,98429001,98430000,1.74083618302509e-05,0.00615297555496883,-12.4215752651772,Kansl2,-1668,-,lnc_RNA,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.49527,CpGTile005701,15,103223001,103224000,0.000118046724926839,0.0236228908996587,12.0653908854921,Gpr84,-3963,-,mRNA,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.49661,CpGTile003654,16,7170001,7171000,3.11577847407674e-05,0.00991787128919169,-16.1866980115584,Rbfox1,0,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.49961,CpGTile007792,16,18494001,18495000,0.000184827451654653,0.0312434230647127,-17.2884216448086,Rps2-ps7,5967,-,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.50188,CpGTile007481,16,29712001,29713000,7.20878233068165e-06,0.00319010374127625,-15.6884057971014,Gm26569,52336,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.50707,CpGTile004494,16,57211001,57212000,2.19306063302476e-15,6.63171936171392e-12,10.9509221149996,Filip1l,37363,+,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.50891,CpGTile007793,16,77611001,77612000,1.29119457029932e-05,0.00491477521298738,-10.4888104583439,Gm17333,-31492,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.51411,CpGTile003793,17,7072001,7073000,0.000269708455410065,0.0391481550594927,-12.6732440685929,4933426B08Rik,-2908,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.51527,CpGTile007484,17,12961001,12962000,1.1455215140854e-06,0.000685188181566972,11.7015594958342,Airn,718,+,lnc_RNA,ncRNA_gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.52364,CpGTile007794,17,34030001,34031000,0.000221278013975008,0.0349113928012586,-12.5312111782143,Kank3,500,+,lnc_RNA,gene,Yes,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.52502,CpGTile005713,17,35436001,35437000,0.000415742643603734,0.0490686926778501,-14.3161343161343,ENSMUSG00000120349,1618,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.52554,CpGTile004384,17,36192001,36193000,6.07400154541474e-09,7.87179206054858e-06,16.9211409395973,Dhx16,1286,+,mRNA,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.52636,CpGTile004499,17,40154001,40155000,5.19451490989588e-22,2.57039766297584e-18,12.8608866911175,Rn18s-rs5,-2244,+,rRNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.52638,CpGTile004500,17,40156001,40157000,7.16777233783881e-109,3.90150536557461e-104,45.5364659727499,Rn18s-rs5,-244,+,rRNA,ncRNA_gene,Yes,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.52640,CpGTile004609,17,40158001,40159000,5.50868643771536e-43,4.99740800000883e-39,19.7343020839612,AY036118,719,-,pseudogenic_transcript,pseudogene,Yes,Yes,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.52798,CpGTile007488,17,46338001,46339000,5.05798359600579e-05,0.0139023623026881,-12.6615746180964,Vegfa,-2195,-,lnc_RNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.52840,CpGTile005718,17,46803001,46804000,8.40898616885577e-06,0.00354814968900254,-28.8746803069054,Dnph1,-3637,+,mRNA,gene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.52845,CpGTile007795,17,46833001,46834000,1.10967302614215e-05,0.00437837439967337,14.4273248099408,Cul9,0,-,lnc_RNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.52978,CpGTile003918,17,48543001,48544000,1.02030343093673e-05,0.00411380388720872,-16.0936170212766,Trem1,3204,+,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.53255,CpGTile007796,17,57800001,57801000,5.03426203892022e-06,0.00236224986995028,12.4320540273431,Vmn2r120,51506,-,mRNA,gene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.53656,CpGTile007797,17,80326001,80327000,0.000215657710425196,0.0345250311227318,-10.0578571428571,Gm22215,-13943,+,snRNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.53855,CpGTile007798,17,87052001,87053000,0.000138255138869468,0.0259496372091437,-21.9158361018826,ENSMUSG00000120278,7904,-,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.54093,CpGTile007493,18,8938001,8939000,4.45322068046759e-05,0.0126907957843508,-11.5630281340093,Gm37148,9768,+,unconfirmed_transcript,gene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.54159,CpGTile004503,18,12379001,12380000,0.000102838607493445,0.0217806617071042,29.5833333333333,ENSMUSG00000120636,-9245,+,lnc_RNA,ncRNA_gene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.54403,CpGTile007799,18,26195001,26196000,0.000224658667119573,0.0350338798633338,-12.3194473518945,Gm33228,49643,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.54475,CpGTile007800,18,32565001,32566000,0.000333623659057566,0.0430320856749226,-16.8472437194904,Bin1,3916,+,lnc_RNA,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.54758,CpGTile007495,18,42124001,42125000,1.53299228527552e-06,0.00086919404437514,-12.2277083938426,Grxcr2,7115,-,mRNA,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.54788,CpGTile007801,18,43715001,43716000,4.53429112001189e-05,0.0128545292589946,11.5702226572058,Jakmip2,-7692,-,lnc_RNA,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.56288,CpGTile005087,19,10257001,10258000,0.000279122078139993,0.0398374469496594,-17.3961096374889,Gm30042,-10290,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.56605,CpGTile004191,19,26736001,26737000,6.64538526981297e-06,0.00300184296244451,15.220700152207,Smarca2,5003,+,transcript,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.56836,CpGTile007802,19,38016001,38017000,0.000292907380934728,0.0404612503613449,-15.5625801722558,Myof,14800,-,mRNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.56881,CpGTile005735,19,40135001,40136000,4.88664242027894e-06,0.00231292060990189,-13.1259936406995,Cyp2c70,39731,-,mRNA,gene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.56941,CpGTile007803,19,41600001,41601000,0.000218839704127962,0.0347894026748552,14.6836069121147,Slit1,-3033,-,lnc_RNA,gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.56967,CpGTile007804,19,42028001,42029000,0.000321049827206784,0.0425185675089318,-12.1646818236497,Ankrd2,3526,+,mRNA,gene,No,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.57680,CpGTile004264,X,5994001,5995000,3.80544434971019e-07,0.000265557626428902,24.9164296761962,Ezhip,474,-,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.57953,CpGTile004295,X,79798001,79799000,1.21822499220316e-05,0.00466968049027974,-13.0437631027254,Gm6954,88084,+,pseudogenic_transcript,pseudogene,No,No,No
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.58233,CpGTile004316,X,168762001,168763000,7.77609162819017e-05,0.0180881236276924,12.7792642140468,Mid1,0,+,mRNA,gene,Yes,Yes,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.58236,CpGTile004318,X,168781001,168782000,5.11622486401181e-10,7.52654921169857e-07,20.617816091954,Gm55594,-10655,+,lnc_RNA,ncRNA_gene,No,No,Yes
HDM_ESR1_Male-v-HDM_WT_MaleCpGTile.58277,CpGTile004367,Y,90756001,90757000,7.54601419900232e-07,0.00047866788401322,13.2086548757523,Mid1-ps1,-7326,+,pseudogenic_transcript,pseudogene,No,No,No
